SampleID,Location,Pos 1,Pos 2,Pos 3,Pos 4,Pos 5,Pos 6,Pos 7,Pos 8,Pos 9,Pos 10,Pos 11,Pos 12,Pos 13,Pos 14,Pos 15,Pos 16,Pos 17,Pos 18,Pos 19,Pos 20,Pos 21,Pos 22,Pos 23,Pos 24,Lat,Long,SampleNumber,Year,Date
SenThies089.2012,Diakhao, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 1.000000, 3.000000, 3.000000, 3.000000, 3.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.798762, -16.938622, 89.000000, 2012.000000, 735129.000000
SenThies115.2012,Lazare, 2.000000, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 3.000000, 2.000000, 3.000000, 3.000000, 3.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, NaN, NaN, 115.000000, 2012.000000, 735138.000000
SenThies129.2012,TakhiKaw, 2.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 3.000000, 1.000000, 2.000000, 3.000000, 1.000000, 1.000000, 3.000000, 2.000000, 3.000000, 2.000000, 2.000000, 1.000000, 14.805961, -16.914890, 129.000000, 2012.000000, 735144.000000
SenThies173.2012,Hersant, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 3.000000, 1.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 1.000000, 14.774989, -16.910197, 173.000000, 2012.000000, 735158.000000
SenThies283.2012,Rte de mbour, 2.000000, 1.000000, 2.000000, 3.000000, 2.000000, 2.000000, 1.000000, 2.000000, 3.000000, 3.000000, 1.000000, 3.000000, 2.000000, 3.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.774802, -16.945988, 283.000000, 2012.000000, 735201.000000
SenThies176.2012,Médina Fall, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 3.000000, 3.000000, 4.000000, 1.000000, 2.000000, 2.000000, 3.000000, 3.000000, 1.000000, 1.000000, 2.000000, 3.000000, 2.000000, 2.000000, 1.000000, 14.806358, -16.909274, 176.000000, 2012.000000, 735158.000000
SenThies194.2012,Nguinte, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 3.000000, 2.000000, 1.000000, 3.000000, 2.000000, 4.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 3.000000, 2.000000, 2.000000, 1.000000, 14.806814, -16.925882, 194.000000, 2012.000000, 735167.000000
SenThies210.2012,Sampathé, 2.000000, 1.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 4.000000, 2.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 1.000000, 3.000000, 1.000000, 3.000000, 2.000000, 1.000000, 14.782167, -16.908652, 210.000000, 2012.000000, 735175.000000
SenThies002.2012,Keur Cheikh, 2.000000, 1.000000, 1.000000, 3.000000, 1.000000, 1.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.801520, -16.920940, 2.000000, 2012.000000, 735097.000000
SenThies138.2012,Nguinte, 2.000000, 1.000000, 1.000000, 3.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 3.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 3.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.806814, -16.925882, 138.000000, 2012.000000, 735145.000000
SenThies151.2012,Keur seib, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 2.000000, 3.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 14.800030, -16.924130, 151.000000, 2012.000000, 735150.000000
SenThies215.2012,Nimzat, 2.000000, 1.000000, 1.000000, 2.000000, 3.000000, 3.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 1.000000, 3.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 215.000000, 2012.000000, 735178.000000
SenThies223.2012,nodistrict, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 3.000000, 1.000000, 1.000000, 3.000000, 2.000000, 3.000000, 2.000000, 2.000000, 1.000000, 3.000000, 3.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 223.000000, 2012.000000, 735180.000000
SenThies231.2012,Médina Fall, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 3.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 1.000000, 14.806358, -16.909274, 231.000000, 2012.000000, 735182.000000
SenThies245.2012,Diakhao, 1.000000, 1.000000, 3.000000, 2.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 3.000000, 2.000000, 1.000000, 3.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.798762, -16.938622, 245.000000, 2012.000000, 735188.000000
SenThies250.2012,Médina Fall, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 3.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 1.000000, 14.806358, -16.909274, 250.000000, 2012.000000, 735189.000000
SenThies131.2012,Aiglon, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 3.000000, 2.000000, 1.000000, 3.000000, 3.000000, 4.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 3.000000, 2.000000, 2.000000, 1.000000, 14.795775, -16.921526, 131.000000, 2012.000000, 735144.000000
SenThies136.2012,Diakhao, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 2.000000, 1.000000, 4.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.798762, -16.938622, 136.000000, 2012.000000, 735145.000000
SenThies199.2012,Diakhao, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 3.000000, 3.000000, 1.000000, 3.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.798762, -16.938622, 199.000000, 2012.000000, 735171.000000
SenThies246.2012,Diakhao, 2.000000, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 3.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 1.000000, 14.798762, -16.938622, 246.000000, 2012.000000, 735188.000000
SenThies257.2012,Diakhao, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 3.000000, 2.000000, 3.000000, 2.000000, 3.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.798762, -16.938622, 257.000000, 2012.000000, 735193.000000
SenThies048.2012,Cité Lamy, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 4.000000, 1.000000, 1.000000, 2.000000, 2.000000, 3.000000, 1.000000, 3.000000, 2.000000, 3.000000, 2.000000, 2.000000, 1.000000, 14.775694, -16.928607, 48.000000, 2012.000000, 735110.000000
SenThies119.2012,Diakhao, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 2.000000, 4.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.798762, -16.938622, 119.000000, 2012.000000, 735139.000000
SenThies229.2012,nodistrict, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 4.000000, 1.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 229.000000, 2012.000000, 735182.000000
SenThies278.2012,Diakhao, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 1.000000, 1.000000, 2.000000, 4.000000, 1.000000, 2.000000, 2.000000, 3.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.798762, -16.938622, 278.000000, 2012.000000, 735200.000000
SenThies003.2012,Kawsara, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 3.000000, 3.000000, 2.000000, 2.000000, 3.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.808489, -16.915181, 3.000000, 2012.000000, 735097.000000
SenThies007.2012,Diakhao souf, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 1.000000, 3.000000, 3.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.799370, -16.938580, 7.000000, 2012.000000, 735098.000000
SenThies015.2012,Médina Fall, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 3.000000, 3.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 3.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.806358, -16.909274, 15.000000, 2012.000000, 735103.000000
SenThies017.2012,Nguinte, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 3.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.806814, -16.925882, 17.000000, 2012.000000, 735103.000000
SenThies019.2012,Nguinte, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.806814, -16.925882, 19.000000, 2012.000000, 735103.000000
SenThies031.2012,Thially, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.804361, -16.936997, 31.000000, 2012.000000, 735105.000000
SenThies049.2012,Cité Lamy, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 14.775694, -16.928607, 49.000000, 2012.000000, 735110.000000
SenThies053.2012,Nassrou, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 14.821800, -16.925739, 53.000000, 2012.000000, 735110.000000
SenThies087.2012,Diakhao, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 3.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.798762, -16.938622, 87.000000, 2012.000000, 735129.000000
SenThies122.2012,Nguinte, 1.000000, 1.000000, 3.000000, 3.000000, 1.000000, 3.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.806814, -16.925882, 122.000000, 2012.000000, 735140.000000
SenThies128.2012,Grand Thies, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 2.000000, 3.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, NaN, NaN, 128.000000, 2012.000000, 735143.000000
SenThies135.2012,Médina Fall, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 3.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.806358, -16.909274, 135.000000, 2012.000000, 735145.000000
SenThies145.2012,TakhiKaw, 2.000000, 1.000000, 3.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 2.000000, 3.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.805961, -16.914890, 145.000000, 2012.000000, 735147.000000
SenThies168.2012,Diakhao, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 3.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.798762, -16.938622, 168.000000, 2012.000000, 735154.000000
SenThies171.2012,Médina Fall, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.806358, -16.909274, 171.000000, 2012.000000, 735157.000000
SenThies184.2012,Diamaguene, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 3.000000, 2.000000, 1.000000, 14.785197, -16.913930, 184.000000, 2012.000000, 735161.000000
SenThies192.2012,Penccum ali nger, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 192.000000, 2012.000000, 735166.000000
SenThies065.2012,Diakhao, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 1.000000, 3.000000, 1.000000, 4.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.798762, -16.938622, 65.000000, 2012.000000, 735115.000000
SenThies080.2012,TakhiKaw, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 3.000000, 2.000000, 1.000000, 1.000000, 2.000000, 4.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.805961, -16.914890, 80.000000, 2012.000000, 735124.000000
SenThies143.2012,Médina Fall, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 3.000000, 1.000000, 1.000000, 3.000000, 4.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.806358, -16.909274, 143.000000, 2012.000000, 735146.000000
SenThies169.2012,Darou Salam, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 3.000000, 1.000000, 4.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 14.768432, -16.907793, 169.000000, 2012.000000, 735157.000000
SenThies233.2012,Diakhao, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 3.000000, 2.000000, 3.000000, 1.000000, 2.000000, 4.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.798762, -16.938622, 233.000000, 2012.000000, 735185.000000
SenThies005.2012,Thiona, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 3.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 5.000000, 2012.000000, 735098.000000
SenThies023.2012,Som, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 3.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.780674, -16.937405, 23.000000, 2012.000000, 735104.000000
SenThies024.2012,Nguinte, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 3.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.806814, -16.925882, 24.000000, 2012.000000, 735104.000000
SenThies045.2012,Nguinte, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 3.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.806814, -16.925882, 45.000000, 2012.000000, 735109.000000
SenThies052.2012,Keur Cheikh, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 1.000000, 1.000000, 3.000000, 2.000000, 1.000000, 14.801520, -16.920940, 52.000000, 2012.000000, 735110.000000
SenThies084.2012,Médina Fall, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 14.806358, -16.909274, 84.000000, 2012.000000, 735125.000000
SenThies107.2012,Nguinte, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.806814, -16.925882, 107.000000, 2012.000000, 735136.000000
SenThies132.2012,Médina Fall, 2.000000, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.806358, -16.909274, 132.000000, 2012.000000, 735144.000000
SenThies139.2012,Thially, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 3.000000, 1.000000, 2.000000, 3.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.804361, -16.936997, 139.000000, 2012.000000, 735146.000000
SenThies148.2012,Escale, 2.000000, 1.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 3.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.797208, -16.929267, 148.000000, 2012.000000, 735147.000000
SenThies155.2012,Bahdad, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 3.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.767086, -16.913592, 155.000000, 2012.000000, 735151.000000
SenThies186.2012,Kawsara, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.808489, -16.915181, 186.000000, 2012.000000, 735164.000000
SenThies187.2012,Sombéne, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 14.784078, -16.924093, 187.000000, 2012.000000, 735164.000000
SenThies188.2012,Sombéne, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 14.784078, -16.924093, 188.000000, 2012.000000, 735164.000000
SenThies195.2012,Nguinte, 2.000000, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.806814, -16.925882, 195.000000, 2012.000000, 735167.000000
SenThies218.2012,Som, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 3.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 14.780674, -16.937405, 218.000000, 2012.000000, 735179.000000
SenThies253.2012,Diakhao, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 3.000000, 1.000000, 1.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 14.798762, -16.938622, 253.000000, 2012.000000, 735192.000000
SenThies261.2012,Nguinte, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 14.806814, -16.925882, 261.000000, 2012.000000, 735194.000000
SenThies275.2012,Diakhao, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.798762, -16.938622, 275.000000, 2012.000000, 735199.000000
SenThies281.2012,Diakhao, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.798762, -16.938622, 281.000000, 2012.000000, 735201.000000
SenThies289.2012,TakhiKaw, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 14.805961, -16.914890, 289.000000, 2012.000000, 735203.000000
SenThies094.2013,Diakhao, 1.000000, 1.000000, 3.000000, 2.000000, 3.000000, 3.000000, 3.000000, 2.000000, 3.000000, 3.000000, 3.000000, 3.000000, 3.000000, 3.000000, 3.000000, 3.000000, 3.000000, 3.000000, 1.000000, 2.000000, 4.000000, 4.000000, 2.000000, 1.000000, 14.798762, -16.938622, 94.000000, 2013.000000, 735503.000000
SenThies065.2013,Diakhao, 2.000000, 1.000000, 1.000000, 3.000000, 4.000000, 3.000000, 1.000000, 3.000000, 3.000000, 1.000000, 3.000000, 3.000000, 3.000000, 3.000000, 3.000000, 3.000000, 2.000000, 3.000000, 1.000000, 3.000000, 4.000000, 4.000000, 1.000000, 2.000000, 14.798762, -16.938622, 65.000000, 2013.000000, 735495.000000
SenThies028.2013,Diamaguene, 1.000000, 1.000000, 3.000000, 3.000000, 3.000000, 1.000000, 3.000000, 3.000000, 3.000000, 3.000000, 2.000000, 3.000000, 1.000000, 1.000000, 3.000000, 3.000000, 3.000000, 3.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.785197, -16.913930, 28.000000, 2013.000000, 735486.000000
SenThies084.2013,Fayou 1, 2.000000, 1.000000, 3.000000, 3.000000, 1.000000, 1.000000, 1.000000, 3.000000, 3.000000, 3.000000, 3.000000, 3.000000, 3.000000, 2.000000, 3.000000, 3.000000, 3.000000, 1.000000, 1.000000, 2.000000, 4.000000, 2.000000, 2.000000, 1.000000, 14.765933, -16.936806, 84.000000, 2013.000000, 735501.000000
